target,source,weight
TRABD,Cytosol,-0.30573058
POLH,Cytosol,0.654782368
KIF5B,Cytosol,0.6908251
AKAP13,Cytosol,0.739268942
CHCHD7,Cytosol,-0.351890217
GPR27,Cytosol,-0.115135544
KBTBD2,Cytosol,0.537344899
KIAA0232,Cytosol,0.463199516
TMEM43,Cytosol,-0.315336221
RNF139,Cytosol,-0.594652056
PAQR8,Cytosol,0.176106034
TANC2,Cytosol,0.359346759
DNAJC24,Cytosol,0.042591129
HS6ST2,Cytosol,-0.741540048
INSR,Cytosol,-0.309717351
ATP6V0E2,Cytosol,0.359776487
ZNF692,Cytosol,-0.614049259
NETO2,Cytosol,-0.202703361
NPTX1,Cytosol,0.057704774
FAM98B,Cytosol,-0.541576985
GAA,Cytosol,-0.776834197
CANT1,Cytosol,0.349045302
CHST11,Cytosol,0.17284942
CLCN5,Cytosol,-0.370756715
ZBTB26,Cytosol,-0.213143872
ZNF562,Cytosol,0.086761332
ZNF318,Cytosol,0.329457274
WIPF2,Cytosol,1.060220165
LRRC8C,Cytosol,-0.139318374
LRRC8D,Cytosol,-0.049840691
ETFDH,Cytosol,0.037728005
LPAR3,Cytosol,-0.037068983
CLSTN1,Cytosol,-0.11413224
BPTF,Cytosol,0.530728818
ATF7IP,Cytosol,0.409420993
TCEA2,Cytosol,-0.269402411
ANO5,Cytosol,-0.055218376
MLLT3,Cytosol,0.589929786
PRNP,Cytosol,-0.873821238
ZNF217,Cytosol,0.835316428
JMJD1C,Cytosol,0.27427307
THOP1,Cytosol,0.028868089
ORMDL3,Cytosol,0.898564393
KLF11,Cytosol,0.203072873
MTBP,Cytosol,-0.124077525
ZNF131,Cytosol,-0.113151468
BSG,Cytosol,-0.463144393
CERS6,Cytosol,0.104788936
TP53RK,Cytosol,0.055612126
FAM195A,Cytosol,-0.826384092
GTPBP2,Cytosol,0.199327792
ZNF24,Cytosol,0.609254324
MANEA,Cytosol,-0.73596448
RAD9A,Cytosol,-0.23413051
FAM21C,Cytosol,0.329207708
CORO1B,Cytosol,-0.120891681
LRRC20,Cytosol,0.778249685
NAA16,Cytosol,-0.174498804
DCP2,Cytosol,0.35871889
CES3,Cytosol,-0.036439706
CES2,Cytosol,0.928659485
PDP2,Cytosol,0.586503368
SP3,Cytosol,0.196115721
METAP1D,Cytosol,0.197340152
ZNF621,Cytosol,0.260350763
NADSYN1,Cytosol,-0.295016389
DHCR7,Cytosol,-0.811392975
NBEA,Cytosol,0.547781023
ANKRD13D,Cytosol,0.169707219
LCLAT1,Cytosol,0.202516466
TADA2B,Cytosol,0.68979016
HECTD4,Cytosol,0.426219707
ESRRA,Cytosol,0.034442085
AHSA2,Cytosol,-0.821328315
VANGL1,Cytosol,-0.069518057
IQCB1,Cytosol,-0.243304081
GOLGB1,Cytosol,0.216747967
TNKS,Cytosol,0.518298218
ZBTB21,Cytosol,0.326787752
STOX2,Cytosol,0.155477142
DAG1,Cytosol,-0.094440926
RNF26,Cytosol,0.500937204
PEAK1,Cytosol,0.518445242
TNFRSF10D,Cytosol,-0.408092299
MOB1B,Cytosol,0.501130132
SNX33,Cytosol,1.146117235
CHD2,Cytosol,0.42738287
CCDC41,Cytosol,-0.197223713
PC,Cytosol,0.01495864
SUSD5,Cytosol,-0.211018332
HEG1,Cytosol,0.053064735
TOMM20,Cytosol,-0.213388725
CNP,Cytosol,0.814053542
DPY19L1,Cytosol,-0.258701823
ZNF791,Cytosol,-0.042217537
PHC3,Cytosol,-0.331520361
GOLIM4,Cytosol,-0.048616667
XXYLT1,Cytosol,-0.250799473
UBXN2A,Cytosol,0.085598035
CCS,Cytosol,-0.572340598
FAM3C2,Cytosol,-0.327435271
CTSF,Cytosol,-0.923289367
MSRB3,Cytosol,0.343336815
LEMD3,Cytosol,-0.630550428
RGMB,Cytosol,-0.088360054
ZDHHC24,Cytosol,-0.275855128
MGA,Cytosol,0.547142283
PIGG,Cytosol,-0.871522307
ADCY6,Cytosol,0.155930405
ZBTB4,Cytosol,0.415096656
ZHX3,Cytosol,0.799918293
RALGAPA1,Cytosol,0.394272856
ATP2A2,Cytosol,-0.313046886
CNTNAP2,Cytosol,0.482753272
DENND4A,Cytosol,0.389958057
MSL2,Cytosol,0.271975411
UGT8,Cytosol,-0.593803623
ZNF266,Cytosol,-0.075811594
SLC29A2,Cytosol,-0.376084173
BRSK2,Cytosol,0.682199906
B3GNT1,Cytosol,-0.650017563
TMEM167A,Cytosol,0.1185384
CEP135,Cytosol,0.337552358
FZD4,Cytosol,-0.200324447
PDE12,Cytosol,-0.279472367
GLMN,Cytosol,-0.96567427
SEZ6L2,Cytosol,-0.43678946
KLC2,Cytosol,0.601260949
GK5,Cytosol,0.449130684
VCPIP1,Cytosol,0.350391196
PCCA,Cytosol,-0.637166284
GOLGA8A,Cytosol,-0.972943499
TP53I11,Cytosol,0.483650272
PHYKPL,Cytosol,-0.446697446
ARL10,Cytosol,0.224491118
CCDC14,Cytosol,-0.256439784
ALG10B,Cytosol,-0.197140881
RAB6A,Cytosol,0.431461253
ERCC4,Cytosol,0.49039778
RMI2,Cytosol,-0.611249777
TOM1L2,Cytosol,0.909838526
MLXIP,Cytosol,0.734906412
SLC35E3,Cytosol,0.081525592
ARL4D,Cytosol,-0.340203925
LYSMD3,Cytosol,0.277216689
B3GALT6,Cytosol,0.593737731
MBLAC2,Cytosol,0.105712055
TPRN,Cytosol,0.190217505
YES1,Cytosol,0.33901491
TMEM39A,Cytosol,-0.373118449
CCDC57,Cytosol,-0.530461524
FOXG1,Cytosol,-0.217701149
ATAD5,Cytosol,0.067961434
ANAPC2,Cytosol,-0.000321895
SPRYD4,Cytosol,-0.359947659
CLK2,Cytosol,-0.245082649
LPCAT4,Cytosol,-0.16350613
B3GNT5,Cytosol,0.147195724
LMNB2,Cytosol,0.937583221
RMDN1,Cytosol,-0.01242513
ACSF3,Cytosol,-0.08612737
ANKLE2,Cytosol,-0.027497318
NFATC2IP,Cytosol,-0.018160261
SMCR8,Cytosol,0.601166274
MTX3,Cytosol,0.3108566
FBXO46,Cytosol,0.419524951
WDR73,Cytosol,-0.195022104
ANO6,Cytosol,-0.001796298
ZBTB34,Cytosol,0.620977963
FAM210A,Cytosol,0.144840414
ULK1,Cytosol,0.201253474
RPS6KA3,Cytosol,0.243571412
PUS1,Cytosol,-0.141831048
CHD9,Cytosol,0.048516163
PDDC1,Cytosol,0.307636032
TOP3A,Cytosol,0.549576986
NR2C2,Cytosol,0.306373761
ZBTB33,Cytosol,0.63720041
SLC25A22,Cytosol,0.249238351
PIDD,Cytosol,-0.139023438
GBA,Cytosol,-0.178726985
IL17RA,Cytosol,0.023335946
THAP5,Cytosol,-0.178757365
PVRL3,Cytosol,-0.790793424
KIAA0195,Cytosol,-0.210823462
SOX12,Cytosol,0.596601432
CHID1,Cytosol,-0.179204624
ZNF518A,Cytosol,0.29966232
ZBTB41,Cytosol,-0.083090156
DMAP1,Cytosol,-0.536322323
C2orf69,Cytosol,-0.300503237
SH2B1,Cytosol,0.552651767
KDELC2,Cytosol,-0.448103606
GALNT11,Cytosol,-0.000662104
WDR6,Cytosol,0.195418426
GEN1,Cytosol,-0.13380939
GLDC,Cytosol,-0.20305758
CTNNBIP1,Cytosol,0.653735835
ERN1,Cytosol,-0.130204102
KCTD12,Cytosol,0.561752975
DHFRL1,Cytosol,0.424446657
FAM132B,Cytosol,0.057889158
FAM219B,Cytosol,-0.363887715
DPY19L3,Cytosol,-0.112007387
PFAS,Cytosol,-0.051933106
C17orf62,Cytosol,0.255788565
ZBTB7A,Cytosol,0.531282735
SPTY2D1,Cytosol,0.920391862
FUCA1,Cytosol,-0.90232305
CALR,Cytosol,-0.312966582
LDLRAD3,Cytosol,0.013997585
CLK3,Cytosol,-0.114834562
PACS2,Cytosol,0.477189746
ELMOD2,Cytosol,-0.877602513
FJX1,Cytosol,-0.038904287
ZBTB18,Cytosol,0.425055387
GCC1,Cytosol,0.515114433
PLD6,Cytosol,-0.041519314
CDC42EP4,Cytosol,0.983092594
PCBP1-AS1,Cytosol,-0.364638244
MYADM,Cytosol,-0.138495843
SERTAD2,Cytosol,0.512495403
BBS10,Cytosol,-0.388575249
SOCS4,Cytosol,0.481100844
ZADH2,Cytosol,0.233605685
EXOC3,Cytosol,0.506561979
C7orf41,Cytosol,0.724602176
ZNF609,Cytosol,0.958027843
CCDC66,Cytosol,-0.535530354
MCFD2,Cytosol,0.105768495
GAS1,Cytosol,-0.177271204
FAM73A,Cytosol,0.043056726
NRIP1,Cytosol,0.242398474
PCGF5,Cytosol,-0.003328929
YOD1,Cytosol,-0.047491692
SLC36A4,Cytosol,-0.725986919
ZDHHC20,Cytosol,0.21672136
PSMG4,Cytosol,-1.045411314
PDIA3P,Cytosol,-0.633568351
CUEDC1,Cytosol,0.509392145
KCTD2,Cytosol,0.836348285
D2HGDH,Cytosol,-0.300339611
FKRP,Cytosol,0.338042245
SLC26A11,Cytosol,-0.524124975
F2R,Cytosol,-0.213438233
DHTKD1,Cytosol,0.544060794
ZNF746,Cytosol,0.33242653
TMEM136,Cytosol,-0.249658122
ZNF322,Cytosol,0.347958479
OGFOD3,Cytosol,0.005734681
ZNF678,Cytosol,0.28438356
ZBTB2,Cytosol,0.2837985
SGSH,Cytosol,-0.335972016
SETD2,Cytosol,0.551394136
YIPF6,Cytosol,-0.000716858
IBA57,Cytosol,0.488493542
C5orf24,Cytosol,0.182580876
ADO,Cytosol,-0.112133122
CREB3L2,Cytosol,0.484729919
UNC5C,Cytosol,0.058001335
RGMA,Cytosol,0.54099386
EXT1,Cytosol,0.130383968
ATP6AP2,Cytosol,-0.791700741
BACE2,Cytosol,-0.256374296
FIGN,Cytosol,0.507406617
B4GALNT4,Cytosol,-0.295919845
AP1S2,Cytosol,-0.524889813
FBXL6,Cytosol,-0.668586823
YBEY,Cytosol,-0.886712443
CLN8,Cytosol,0.251363424
PLCXD1,Cytosol,0.191474605
EXOC7,Cytosol,0.828841555
CEP97,Cytosol,0.342425534
MXRA7,Cytosol,-0.145181107
SATB1,Cytosol,0.384442684
PLCB1,Cytosol,0.596542031
TTC3,Cytosol,0.583151423
COL18A1,Cytosol,-0.767199167
ZNF721,Cytosol,-0.018466796
SRPR,Cytosol,-0.307028236
EWSR1,Cytosol,-0.132856298
GJC1,Cytosol,0.307272792
MTA1,Cytosol,0.041144507
CADM1,Cytosol,-0.139468197
LYSMD4,Cytosol,0.294558828
NKX2-5,Cytosol,0.209767778
GPC6,Cytosol,-0.820050433
PTTG1IP,Cytosol,0.45293103
ZNF623,Cytosol,0.460905148
BCOR,Cytosol,0.488805216
ASB7,Cytosol,0.741907012
EP400,Cytosol,0.460611104
COA5,Cytosol,-0.573134404
PRR14L,Cytosol,0.552738968
ZNRF3,Cytosol,-0.031301421
TRMT12,Cytosol,-0.037410112
FAM101B,Cytosol,0.552285422
TRIM52,Cytosol,-0.388502455
CMTM4,Cytosol,0.52600275
TMEM50A,Cytosol,-0.091303475
CBX6,Cytosol,0.547526864
KREMEN1,Cytosol,0.508829757
TRAIP,Cytosol,-0.303680211
EMILIN3,Cytosol,0.018839001
RBM12B,Cytosol,0.140558793
BTBD9,Cytosol,0.941326433
KIRREL,Cytosol,-0.239131977
IQGAP3,Cytosol,0.396206774
PRKX,Cytosol,0.734230473
SMTN,Cytosol,0.174848191
TBX1,Cytosol,-0.367941811
TSPYL2,Cytosol,-0.061079775
C22orf46,Cytosol,0.647975192
PCDH9,Cytosol,0.035129043
OAF,Cytosol,-0.013488069
ZDHHC23,Cytosol,0.200082611
EFNA5,Cytosol,0.073697988
SS18L1,Cytosol,0.231205634
KNTC1,Cytosol,0.260445448
WDR27,Cytosol,-0.416484482
FOXO4,Cytosol,0.766677681
POU3F2,Cytosol,0.190429452
PROS1,Cytosol,-0.3717007
ZFP1,Cytosol,-0.119788863
XPOT,Cytosol,0.222749249
SNN,Cytosol,0.947832529
AMER1,Cytosol,0.517664405
ZBTB40,Cytosol,0.542989125
ATL3,Cytosol,0.157413189
UBE2G2,Cytosol,0.584383952
TMED9,Cytosol,-0.351105289
RBM33,Cytosol,-0.022751964
JAG2,Cytosol,-0.69025225
ZFP90,Cytosol,0.564932053
SIVA1,Cytosol,-1.19378816
BRI3BP,Cytosol,0.031122427
ROBO2,Cytosol,-0.225692376
BRF1,Cytosol,0.772274338
MANEAL,Cytosol,0.073277317
PURA,Cytosol,0.019790244
DDX51,Cytosol,-0.033083349
NOMO2,Cytosol,-0.753461951
NRBP2,Cytosol,-0.214375485
ZNF445,Cytosol,0.49898902
PRPF39,Cytosol,-0.674573778
CDK10,Cytosol,-0.441151126
ATP6V0A2,Cytosol,-0.195663645
C14orf80,Cytosol,-0.028255708
HGS,Cytosol,0.052918145
MRPL30,Cytosol,0.345680412
METTL7A,Cytosol,0.808734166
NR2F2,Cytosol,0.335541277
SP1,Cytosol,0.828829408
PCGF3,Cytosol,0.318698824
P4HB,Cytosol,-0.413349086
PBX1,Cytosol,0.708182458
BRWD1,Cytosol,0.154132835
EP400NL,Cytosol,-0.125571698
MYBL1,Cytosol,0.187309797
DMWD,Cytosol,0.463290181
SLC52A2,Cytosol,-0.421672291
NAT8L,Cytosol,0.327441383
GNB1L,Cytosol,-0.236588783
LAMP1,Cytosol,-0.500292487
KLHDC8B,Cytosol,0.33057069
SETD4,Cytosol,-0.33630327
RNPC3,Cytosol,-1.093507444
BICD2,Cytosol,0.100611489
LRCH3,Cytosol,0.595878819
ZNF529,Cytosol,-0.239576403
AIDA,Cytosol,-0.04449447
ZBTB6,Cytosol,-0.251835388
BCL9L,Cytosol,0.84927971
KIF18B,Cytosol,0.19802425
MKL2,Cytosol,0.545681326
CA5BP1,Cytosol,0.401213403
BACE1,Cytosol,0.331797912
KPNA4,Cytosol,0.165396064
ZNF197,Cytosol,0.248768116
BTN3A2,Cytosol,0.898807157
INSIG1,Cytosol,-1.108738931
TMEM222,Cytosol,0.201807078
SMYD4,Cytosol,0.452545521
GPATCH8,Cytosol,0.669008244
LYRM7,Cytosol,0.599129173
ZNF397,Cytosol,0.12487854
ZSCAN30,Cytosol,0.584797922
TPCN1,Cytosol,0.066029611
POFUT2,Cytosol,-0.19801108
ZDHHC17,Cytosol,-0.13807449
PPARA,Cytosol,0.75036028
TEAD1,Cytosol,0.395475342
ENTPD5,Cytosol,0.488022149
KIAA1598,Cytosol,0.492501023
TSPYL4,Cytosol,0.624406536
FNBP1,Cytosol,0.909785832
BCAM,Cytosol,-0.24649625
COL4A1,Cytosol,-0.423533641
SIRT7,Cytosol,-0.232973958
TET3,Cytosol,0.627320166
ZNF286A,Cytosol,0.300913856
SAMD11,Cytosol,0.518299938
B3GALTL,Cytosol,0.003024034
TCEA1,Cytosol,-0.439292176
FANCA,Cytosol,-0.107682711
SEMA4D,Cytosol,0.293376376
LIN28B,Cytosol,0.380156415
FANCM,Cytosol,0.118587898
FAM122A,Cytosol,-0.011710464
ARHGAP11B,Cytosol,0.259135525
CYHR1,Cytosol,0.265508329
KLHL17,Cytosol,-1.033309456
ANKRD19P,Cytosol,-0.839023334
ARL4C,Cytosol,0.613550938
C11orf95,Cytosol,0.684543589
MAPK12,Cytosol,-0.205473856
COL4A5,Cytosol,-0.285378423
NCR3LG1,Cytosol,0.198059248
HES4,Cytosol,-0.856983692
CHM,Cytosol,0.329570612
H2AFX,Cytosol,0.300431193
SRSF10,Cytosol,-0.461990628
NDOR1,Cytosol,0.241827059
FAM72B,Cytosol,0.195867654
LDOC1L,Cytosol,0.877244371
PTAR1,Cytosol,0.217281634
ZDHHC9,Cytosol,0.177896067
ZBED6CL,Cytosol,0.469574695
TMEM120B,Cytosol,0.010379803
MTF1,Cytosol,0.360942357
TMEM201,Cytosol,0.086155649
NHLRC3,Cytosol,-0.61954891
BEND4,Cytosol,0.293122858
MSL1,Cytosol,0.308629985
DHFRP1,Cytosol,0.562548142
ZNF292,Cytosol,0.076700899
ADAT2,Cytosol,-0.298702656
H1F0,Cytosol,0.889393105
LITAF,Cytosol,0.115270811
ARID2,Cytosol,0.402755719
S100A13,Cytosol,-0.497685932
ZNF33A,Cytosol,0.408229985
LIN54,Cytosol,0.250909482
KAZN,Cytosol,0.207822038
SLC35E2B,Cytosol,0.547170191
KIAA0895L,Cytosol,-0.127505434
PLEKHG4,Cytosol,0.003399178
ACADSB,Cytosol,0.558159083
TMEM63A,Cytosol,-0.123059127
MPHOSPH8,Cytosol,0.853323256
FAM217B,Cytosol,0.32616592
LCOR,Cytosol,0.425437339
POM121,Cytosol,0.113849754
ZBTB44,Cytosol,0.415904457
SLC35F1,Cytosol,-0.125754704
PTPN1,Cytosol,0.769401959
EVL,Cytosol,-0.291478224
EPHB4,Cytosol,0.017455016
PPP1R26,Cytosol,0.747830217
TSC22D2,Cytosol,0.318063505
PIK3R4,Cytosol,-0.258398091
GDAP2,Cytosol,-0.055255281
AFAP1,Cytosol,0.656229049
MAN2A2,Cytosol,-0.364578526
CACNA1H,Cytosol,-0.033237608
SULF2,Cytosol,-0.18738937
PLXNB2,Cytosol,-0.188913504
XRCC2,Cytosol,-0.073506187
MYO6,Cytosol,0.623277834
TCF4,Cytosol,0.445968861
RABL6,Cytosol,0.016089381
ZKSCAN5,Cytosol,0.427868368
ZFP62,Cytosol,0.272609076
ERI2,Cytosol,-0.058290136
ZNF33B,Cytosol,0.416272468
ZNF512B,Cytosol,0.563670479
ZNF431,Cytosol,0.281877958
NF1,Cytosol,0.490953869
VKORC1L1,Cytosol,0.187218053
COL27A1,Cytosol,0.287935192
GM2A,Cytosol,0.410549164
SNHG17,Cytosol,-1.028437003
CD47,Cytosol,-0.597177315
CTBP1-AS2,Cytosol,0.570379705
C6orf106,Cytosol,0.930619754
NHLRC2,Cytosol,0.593727278
KPNA5,Cytosol,-0.389139666
ZNF252P,Cytosol,0.265371979
PDLIM7,Cytosol,-0.361744971
SLC39A10,Cytosol,-0.012241163
ZNF100,Cytosol,-0.240880823
ZNF398,Cytosol,0.134521835
GMFB,Cytosol,-0.535182484
ZMYM1,Cytosol,-0.219852801
MAFG,Cytosol,0.362868819
ARRDC1,Cytosol,-0.753202815
KIAA1671,Cytosol,0.690698638
IGF2R,Cytosol,-0.256231191
SLC25A29,Cytosol,0.533779516
PGAP1,Cytosol,-0.433202362
SRC,Cytosol,0.953044457
PCNXL3,Cytosol,-0.129163208
LRRC8B,Cytosol,0.351718761
ABCB8,Cytosol,-0.290085492
SND1,Cytosol,-0.11091582
ENTPD4,Cytosol,0.229266988
KANK2,Cytosol,0.808824017
FITM2,Cytosol,0.130239974
DDI2,Cytosol,0.688424692
TRIM33,Cytosol,0.210103676
LRP10,Cytosol,-0.001568832
ZNF655,Cytosol,0.039688198
SLC22A5,Cytosol,-0.562353249
ADARB1,Cytosol,0.275034018
OGDHL,Cytosol,-0.156014467
STMN3,Cytosol,0.897526392
SIPA1L1,Cytosol,0.350384305
PIGN,Cytosol,-0.565144181
COL4A6,Cytosol,-0.208107666
GPX1P1,Cytosol,-0.39562292
ENTPD6,Cytosol,0.063356352
ENPP1,Cytosol,-0.124181867
PHF2,Cytosol,0.771037544
RPS26,Cytosol,-1.130413272
PSAP,Cytosol,-0.51740109
HOXC6,Cytosol,0.240036302
EME2,Cytosol,-0.202489384
ZNF780A,Cytosol,0.465467494
SLC9A8,Cytosol,0.097461251
OCLN,Cytosol,-0.225819865
GPAA1,Cytosol,-0.791943543
SPG7,Cytosol,-0.10285527
ERO1L,Cytosol,-0.039479176
ZNF121,Cytosol,-0.548961205
MPZL1,Cytosol,-0.207806107
VPS13A,Cytosol,0.167264269
AKAP17A,Cytosol,0.287715837
ELOVL2,Cytosol,0.06246341
SNHG12,Cytosol,-1.271630596
NOL8,Cytosol,0.072700291
MRPL42,Cytosol,-0.559164604
ENTPD7,Cytosol,-0.018501549
ZNF84,Cytosol,-0.347497195
SIRPA,Cytosol,0.128302907
CD2AP,Cytosol,0.314310031
NUP62CL,Cytosol,-0.655217347
SFI1,Cytosol,-0.467073214
ZNF248,Cytosol,0.061506385
ZNF770,Cytosol,0.307885752
HMGN5,Cytosol,-0.533032567
MIER1,Cytosol,0.636193037
MAN1A2,Cytosol,0.18777218
RPS6KL1,Cytosol,0.387763743
DDX42,Cytosol,0.621103419
STYX,Cytosol,0.308225495
UCKL1,Cytosol,-0.663115371
ZKSCAN8,Cytosol,0.500830861
HOXC4,Cytosol,0.476658943
ASPH,Cytosol,-0.349040272
WWP2,Cytosol,0.81713354
GFPT1,Cytosol,0.466866903
ITSN2,Cytosol,0.142562651
MGEA5,Cytosol,0.311853708
FAM115A,Cytosol,0.904391714
ZNF587,Cytosol,-0.053309549
MAFK,Cytosol,0.399327377
DDX39B,Cytosol,-0.811869465
NUDT16,Cytosol,0.109437845
TLK1,Cytosol,0.052465727
MDM4,Cytosol,-0.543954244
KLHL9,Cytosol,0.164254223
C6orf89,Cytosol,0.544849092
SLC9A6,Cytosol,-0.321096844
FAN1,Cytosol,0.301377
CEP290,Cytosol,-0.185133046
C1orf85,Cytosol,-0.499592579
SMOC1,Cytosol,-0.153774116
ZNF652,Cytosol,0.388191905
SMURF1,Cytosol,0.48296544
SLC5A3,Cytosol,-0.26103903
COLGALT2,Cytosol,-0.215623094
TMEM184B,Cytosol,-0.06695435
LRIG2,Cytosol,-0.499282973
FOXJ3,Cytosol,0.506494202
ARHGAP11A,Cytosol,0.376062522
DENND4B,Cytosol,0.128942637
R3HDM4,Cytosol,0.18393064
RUNDC1,Cytosol,0.655816571
TYW1,Cytosol,-0.336929717
SFMBT2,Cytosol,0.39572264
ITPRIPL1,Cytosol,0.37887057
SMC5,Cytosol,0.497682231
SREBF2,Cytosol,0.005413433
DZIP3,Cytosol,0.108514187
KIAA0753,Cytosol,0.219933623
ATG9A,Cytosol,-0.256449619
TBKBP1,Cytosol,0.147311644
NAGA,Cytosol,-0.096782138
SGMS1,Cytosol,0.15394434
COX20,Cytosol,-0.187518771
CHML,Cytosol,0.249073354
TATDN3,Cytosol,-0.165988871
RBM20,Cytosol,0.307249891
PCMTD2,Cytosol,0.162411849
EFCAB7,Cytosol,-0.857734594
ZYG11A,Cytosol,0.488169583
SYS1,Cytosol,0.108838616
TRAF3IP1,Cytosol,0.340479331
PHACTR4,Cytosol,0.62830007
ZDHHC18,Cytosol,0.459171922
TMEM57,Cytosol,-0.347736802
ZDBF2,Cytosol,0.283110949
BMPR2,Cytosol,0.160920808
OXLD1,Cytosol,-0.297615051
MRPL38,Cytosol,-0.741836416
SDHD,Cytosol,-1.21094098
NEU1,Cytosol,-0.449867489
HSPA1B,Cytosol,-0.72718275
HLA-C,Cytosol,-0.753169884
DDR1,Cytosol,0.354481316
HLA-E,Cytosol,-0.296875503
ZNF616,Cytosol,-0.072749155
CRHR1-IT1,Cytosol,0.122788366
GABBR1,Cytosol,-0.48897464
RANBP17,Cytosol,-0.338775667
ZNF204P,Cytosol,-0.555452167
TCTN1,Cytosol,-0.715487304
ZBTB48,Cytosol,-0.169384463
C11orf83,Cytosol,-0.728778138
ZNF783,Cytosol,0.355096091
SLC35B4,Cytosol,0.080619461
TRIQK,Cytosol,-0.572692225
PSENEN,Cytosol,-0.799736066
LGR4,Cytosol,-0.192190181
PDE7A,Cytosol,-0.004500551
TMEM170B,Cytosol,-0.077208501
TECPR1,Cytosol,0.354716901
ITPRIPL2,Cytosol,0.221769508
CRYZL1,Cytosol,-0.785630059
C5orf51,Cytosol,0.314928219
ZNF316,Cytosol,0.661728419
NYNRIN,Cytosol,1.042627765
AP000525.9,Cytosol,0.459623031
PTPLB,Cytosol,-0.318064239
WDR52,Cytosol,-0.398668445
SETD5-AS1,Cytosol,-0.999622032
SACM1L,Cytosol,0.140325368
C17orf51,Cytosol,0.763211404
ZNF580,Cytosol,-0.374777557
DENND1B,Cytosol,-0.240683836
SFT2D2,Cytosol,0.291253418
FGFR1OP,Cytosol,-0.221453613
KLHL23,Cytosol,0.318305246
TRIM59,Cytosol,-0.399571907
NRAS,Cytosol,0.391813538
QTRT1,Cytosol,-1.024636883
CHUK,Cytosol,-0.085299856
COG8,Cytosol,0.248099578
RBMXL1,Cytosol,0.036691383
LEPROT,Cytosol,-0.114863867
ATF6B,Cytosol,0.254266274
SLC35F6,Cytosol,-0.003451936
ZNF134,Cytosol,-0.308173082
EMP2,Cytosol,-0.078357645
DNASE1,Cytosol,0.558833023
CSNK1E,Cytosol,0.47388116
GALT,Cytosol,-0.545143695
ITGA1,Cytosol,-0.605991703
AP1G2,Cytosol,-0.589435943
CARKD,Cytosol,0.170011109
TTLL3,Cytosol,-1.057856601
CPNE1,Cytosol,-0.326287453
RCN1P2,Cytosol,-0.622419162
ZBED1,Cytosol,0.823038781
DDX12P,Cytosol,-0.548487711
C22orf29,Cytosol,0.466578281
NEURL4,Cytosol,0.029037003
TTC3P1,Cytosol,0.390330297
PEX26,Cytosol,0.744818046
GOLGA8B,Cytosol,-1.243904479
MIR17HG,Cytosol,-1.885363459
TMEM242,Cytosol,-0.234498459
TMEM167B,Cytosol,0.308701797
CYB5RL,Cytosol,0.371705853
CROCCP2,Cytosol,-0.484299507
FNIP1,Cytosol,0.26624531
RP11-204C16.4,Cytosol,0.311140489
TENM3,Cytosol,-0.360938762
AC007390.5,Cytosol,0.622893579
NBPF1,Cytosol,0.30919689
CCNL2,Cytosol,-0.81373013
PPT2,Cytosol,-0.143462945
CKMT1A,Cytosol,-0.664385841
NSUN5P1,Cytosol,-0.947189079
RP11-54O7.3,Cytosol,0.309245846
AFG3L1P,Cytosol,-0.218432631
EPB41L4A-AS1,Cytosol,-1.00639578
ATXN1L,Cytosol,0.42556881
SMIM13,Cytosol,-0.049674862
CTD-2228K2.7,Cytosol,-0.277751418
PLEKHM1,Cytosol,0.572991026
FAM195B,Cytosol,0.039357402
IPO7P2,Cytosol,0.667312519
SLC26A6,Cytosol,-0.615470755
FGD5-AS1,Cytosol,0.372377057
TLK2P1,Cytosol,0.433938747
BAIAP2-AS1,Cytosol,0.830502537
RP11-31F15.1,Cytosol,-0.05287993
TMEM185B,Cytosol,-0.329137171
C14orf132,Cytosol,0.876901225
PARG,Cytosol,0.335037372
TP73-AS1,Cytosol,0.176935234
SCAMP4,Cytosol,-0.022721593
SEC63P1,Cytosol,-0.331079012
HCG11,Cytosol,0.350125079
DHFR,Cytosol,0.714068279
RP11-206L10.11,Cytosol,0.34532381
XIST,Cytosol,-0.973893627
RP5-1180C10.2,Cytosol,-0.663056337
HCG18,Cytosol,0.064074759
CTD-2619J13.14,Cytosol,0.484140707
SNHG15,Cytosol,-1.061091646
SNHG7,Cytosol,-1.075633756
HOTAIRM1,Cytosol,-0.771783281
RP4-775C13.1,Cytosol,-0.060855035
ZNF37BP,Cytosol,-0.108646311
ZNF736,Cytosol,-0.269466458
MAGI2-AS3,Cytosol,-0.289325439
JRK,Cytosol,0.309983571
GAS5,Cytosol,-1.298187348
LINC00338,Cytosol,-1.081931198
PPP1R3E,Cytosol,0.195991224
RP5-827C21.1,Cytosol,-1.176498363
NUS1P1,Cytosol,-0.066675217
ZBTB22,Cytosol,0.866302669
AD000090.2,Cytosol,0.137579071
ZBED5,Cytosol,-0.377243765
RNF103,Cytosol,0.150357476
TMEM189,Cytosol,0.106498575
RPL36A,Cytosol,-1.427360761
CD302,Cytosol,-0.156388134
SNHG3,Cytosol,-1.160317432
C15orf38,Cytosol,0.946498624
AP5Z1,Cytosol,-0.157218377
MICAL3,Cytosol,0.540528124
KCTD7,Cytosol,1.000756438
SCARF2,Cytosol,-0.448516672
APOBEC3C,Cytosol,1.002484596
N4BP2L2,Cytosol,-0.158486025
NEAT1,Cytosol,-0.812168086
CRNDE,Cytosol,-1.085922292
OIP5-AS1,Cytosol,0.16531807
MARS2,Cytosol,-0.229095994
